60.1006,87,0.652
64.1769,69,0.767
51.3946,70,0.735
63.3473,76,0.767
56.9965,74,0.592
53.8159,75,0.653
61.5051,66,0.747
58.5526,85,0.561
56.2207,71,0.875
56.4371,63,0.592
55.5944,73,0.69
59.5312,80,0.664
59.1016,67,0.711
47.306,69,0.384
56.3644,72,0.604
59.9791,86,0.449
59.8141,69,0.658
62.378,89,0.708
58.1886,69,0.57
52.3581,60,0.482
51.8892,56,0.65
44.3299,68,0.7
57.4486,28,0.611
52.8539,28,0.62
50.0948,62,0.589
53.8195,24,0.538
49.6558,65,0.555
50.6362,64,0.571
57.9261,62,0.671
57.5695,77,0.466
60.2408,26,0.549
45.3295,66,0.343
49.303,58,0.667
49.5944,53,0.735
40.9769,60,0.526
43.4551,63,0.653
42.5368,20,0.59
41.0169,69,0.412
36.8705,56,0.281
49.6541,62,0.657
51.1709,69,0.603
51.4778,58,0.636
49.9952,63,0.639
48.8847,59,0.647
52.6904,26,0.412
46.2312,71,0.571
45.4558,67,0.532
44.5056,60,0.471
49.4229,69,0.478
44.3449,66,0.48
45.326,23,0.482
46.3185,63,0.581
47.6548,19,0.547
45.5773,23,0.496
45.6342,59,0.518
49.3463,56,0.531
53.8766,25,0.519
50.7116,69,0.676
54.4589,62,0.584
54.5803,58,0.601
40.9094,54,0.59
39.0455,58,0.632
50.7036,55,0.464
48.3385,55,0.649
48.1388,56,0.494
48.109,58,0.524
51.3324,39,0.536
54.7883,57,0.784
48.8311,57,0.221
41.1027,55,0.454
48.0939,58,0.439
54.4567,53,0.37
51.7209,57,0.568
42.3689,72,0.375
48.2612,54,0.534
39.8084,16,0.551
49.6742,62,0.563
41.837,60,0.48
55.9252,70,0.417
50.3127,66,0.667
52.5025,66,0.498
45.3295,66,0.343
45.326,23,0.482
52.0261,29,0.515
48.8161,63,0.55
52.5265,15,0.245
44.722,56,0.739
48.5239,56,0.486
49.4464,65,0.536
53.496,30,0.409
50.4945,35,0.396
47.8902,79,0.441
50.0449,38,0.66
57.8263,59,0.407
39.4286,15,0.501
50.8867,65,0.565
44.9617,51,0.34
45.2947,24,0.352
53.3316,28,0.686
49.8493,52,0.347
49.4196,53,0.563
38.2733,54,0.31
46.2312,71,0.571
53.8117,73,0.554
52.3046,14,0.745
44.5056,60,0.471
51.2947,52,0.528
52.5397,15,0.563
50.5453,22,0.496
31.8145,52,0.277
44.5159,50,0.425
47.9851,47,0.522
38.26,15,0.589
49.9952,63,0.639
46.2109,59,0.269
51.2048,53,0.556
56.8744,63,0.435
50.0975,65,0.479
50.4659,52,0.582
42.3689,72,0.375
51.892,55,0.516
55.3237,96,0.553
54.5294,17,0.65
51.4389,48,0.663
52.8765,70,0.398
48.8161,24,0.55
45.3378,12,0.473
43.2238,48,0.593
54.1683,50,0.793
55.9778,15,0.582
53.8099,60,0.689
56.978,14,0.378
47.2299,48,0.589
51.0452,57,0.41
51.3538,53,0.615
47.211,76,0.424
50.3451,59,0.494
49.4229,69,0.478
49.3721,54,0.553
43.5369,48,0.469
50.0547,62,0.562
41.6501,60,0.507
44.8887,13,0.873
43.0029,18,0.577
49.4567,52,0.472
50.9903,12,0.369
58.3257,22,0.693
52.9855,51,0.247
56.0854,55,0.653
39.7718,54,0.707
57.6958,24,0.555
55.3891,28,0.517
48.3669,47,0.372
50.6067,57,0.484
44.6751,38,0.3
57.7689,76,0.675
51.3608,57,0.744
54.2321,12,0.598
53.0632,54,0.684
45.4805,59,0.496
53.6844,56,0.344
54.7054,31,0.585
48.2873,51,0.68
41.0086,47,0.574
40.1428,48,0.564
56.237,49,0.542
59.2684,50,0.81
40.7022,54,0.723
58.7492,66,0.932
52.4386,66,0.768
58.546,61,0.918
56.0193,50,0.898
50.2297,56,0.872
56.8547,58,0.939
52.9238,45,0.805
55.9173,51,0.845
55.6068,49,0.849
54.0924,59,0.907
54.8421,58,0.883
58.0186,57,0.855
50.3593,47,0.821
55.7323,2,0.918
52.3202,48,0.837
55.8589,48,0.747
51.9085,55,0.919
45.6776,50,0.739
59.9122,49,0.926
54.652,46,0.901
55.6099,47,0.884
53.5737,42,0.959
47.5723,46,0.771
55.9402,1,0.948
45.4899,46,0.538
55.6972,47,0.939
42.8676,1,0.912
45.7349,53,0.662
47.5092,53,0.697
45.5868,46,0.648
51.4041,44,0.684
48.721,45,0.683
54.7132,45,0.68
39.1307,43,0.603
54.1288,43,0.875
58.0401,43,0.931
56.128,42,0.902
45.8394,41,0.933
59.3881,41,0.94
51.6221,41,0.813
47.5228,41,0.671
47.1823,43,0.72
39.5037,41,0.686
44.6614,39,0.683
50.1297,40,0.717
44.2766,40,0.717
40.4556,38,0.618
44.9512,41,0.846
56.7593,74,0.829
45.7644,78,0.898
50.5227,80,0.543
52.511,67,0.762
62.028,95,0.448
59.9763,95,0.884
52.1131,66,0.909
58.8212,96,0.876
62.6858,81,0.67
49.0173,16,0.786
55.6027,96,0.931
60.8005,26,0.493
53.0736,78,0.413
44.4689,63,0.427
55.5511,76,0.687
64.0309,24,0.882
61.6772,27,0.818
52.2134,66,0.713
53.455,89,0.757
44.665,56,0.696
55.3339,71,0.616
55.0483,69,0.447
54.6987,63,0.613
55.8007,54,0.838
56.8775,64,0.77
60.9245,31,0.575
52.63,83,0.573
52.559,79,0.466
38.7298,64,0.789
57.7671,76,0.626
54.103,35,0.573
58.0965,87,0.88
50.8445,68,0.618
64.9827,98,0.841
37.4833,51,0.583
56.2895,58,0.661
59.859,76,0.855
48.0614,77,0.516
48.0588,72,0.563
56.7799,46,0.829
54.2674,73,0.695
45.2468,75,0.492
52.0966,70,0.525
56.4462,49,0.581
55.4726,59,0.736
58.9107,91,0.765
58.1372,71,0.587
55.7326,90,0.733
51.1044,55,0.789
53.3255,58,0.368
52.4078,75,0.574
55.512,50,0.727
56.6121,91,0.826
58.0754,52,0.685
51.0162,0,0.843
57.7164,40,0.836
61.132,74,0.665
