58.6165,3,0.598
54.8445,22,0.573
47.5149,2,0.404
50.1814,0,0.647
50.617,0,0.706
47.9921,1,0.603
50.4745,45,0.745
49.8794,17,0.356
48.5645,53,0.475
45.7471,68,0.358
45.8313,64,0.567
49.0474,72,0.397
47.2267,71,0.572
52.956,53,0.415
46.7472,72,0.401
54.0143,56,0.529
42.7859,76,0.424
53.1276,72,0.629
52.1552,63,0.396
51.2647,76,0.592
54.6099,63,0.55
50.1435,70,0.643
54.8181,69,0.676
52.8742,55,0.716
53.8021,61,0.59
53.6825,64,0.624
55.2183,72,0.565
50.1143,15,0.554
41.1921,24,0.513
52.5543,30,0.716
51.329,43,0.629
49.8989,72,0.608
54.3301,63,0.569
52.0274,44,0.408
46.6915,50,0.452
55.4504,59,0.581
59.4165,73,0.58
51.5186,59,0.412
42.9976,69,0.457
45.4068,68,0.367
54.6794,50,0.353
48.7301,44,0.326
53.6416,43,0.567
49.1815,52,0.707
52.9308,61,0.336
42.0344,60,0.365
51.3966,48,0.493
46.9926,71,0.571
54.8226,58,0.662
56.8455,47,0.866
49.9648,68,0.684
54.0359,55,0.45
53.7627,44,0.414
48.2678,67,0.532
50.2174,68,0.572
51.0193,54,0.379
52.5092,39,0.515
55.8608,76,0.546
53.7279,54,0.519
51.5655,57,0.581
56.219,65,0.499
58.806,67,0.341
49.3402,63,0.668
54.3647,58,0.389
44.9144,51,0.592
47.586,46,0.47
56.0213,58,0.423
55.3694,53,0.558
50.3794,39,0.521
57.4069,64,0.408
55.5102,25,0.519
48.4526,7,0.646
56.2218,45,0.5
53.9489,66,0.555
60.1234,51,0.455
50.5454,43,0.511
51.3209,58,0.359
51.3052,56,0.368
52.9573,46,0.542
51.7474,42,0.505
47.8364,68,0.519
49.0251,62,0.643
46.3933,72,0.375
46.0322,65,0.402
56.3163,71,0.576
51.5101,64,0.367
51.1702,72,0.595
46.8754,58,0.512
56.1808,48,0.802
53.4662,69,0.396
53.7985,51,0.531
45.2891,9,0.572
40.7608,47,0.447
61.426,46,0.335
53.7985,12,0.575
49.0202,13,0.689
43.8248,46,0.526
53.871,15,0.44
51.085,60,0.586
49.9464,68,0.629
56.8086,23,0.296
56.107,61,0.719
57.3372,58,0.625
54.1741,70,0.521
45.4019,61,0.546
51.1282,64,0.515
51.8841,69,0.466
49.1592,47,0.473
54.5313,64,0.347
56.8271,62,0.665
51.3979,27,0.481
58.755,68,0.454
54.566,6,0.621
50.7554,47,0.416
54.1306,50,0.627
60.8713,56,0.657
58.8054,14,0.732
53.6927,70,0.556
56.9495,47,0.547
59.6833,44,0.752
52.866,21,0.499
53.2533,43,0.784
53.4156,60,0.689
56.3219,54,0.672
55.5048,8,0.535
57.1747,60,0.531
55.1384,5,0.667
53.2061,63,0.564
47.3468,8,0.499
47.9492,52,0.636
60.3159,47,0.517
51.6061,64,0.444
55.2912,44,0.598
51.6735,2,0.445
50.5559,75,0.637
53.6467,43,0.515
50.2256,46,0.608
50.0689,40,0.653
54.018,61,0.626
54.5181,47,0.422
48.3333,3,0.565
48.1914,55,0.401
59.4045,61,0.733
55.6271,67,0.596
54.1555,12,0.471
52.3,2,0.496
55.5664,40,0.568
51.9008,51,0.596
56.9445,64,0.681
56.2217,2,0.603
53.0847,4,0.721
50.0531,75,0.611
52.4261,17,0.566
56.3699,8,0.508
54.4468,57,0.633
50.9179,41,0.578
45.524,58,0.541
58.0654,61,0.585
54.4053,67,0.598
53.8949,2,0.531
49.3503,5,0.511
50.4275,55,0.456
52.969,52,0.573
56.7691,7,0.521
53.669,49,0.691
45.8467,38,0.605
54.2271,69,0.579
58.3098,7,0.514
52.2911,44,0.462
49.3276,47,0.41
59.0546,62,0.583
49.4009,8,0.6
47.9543,56,0.6
42.1872,52,0.436
57.315,8,0.543
50.6353,3,0.527
59.1639,45,0.596
49.5234,1,0.525
49.5234,46,0.525
54.8731,65,0.528
58.1054,47,0.767
50.0227,4,0.418
55.5767,58,0.515
44.7561,46,0.288
57.7865,40,0.437
47.2472,43,0.485
58.9104,63,0.608
49.9365,45,0.554
52.1863,51,0.583
52.4018,44,0.638
53.003,6,0.515
52.9201,50,0.702
53.6718,53,0.633
52.4556,45,0.467
51.9805,77,0.56
60.3047,3,0.643
57.8892,61,0.597
50.7098,35,0.593
55.3427,3,0.616
51.5354,44,0.571
59.5802,52,0.741
56.8346,51,0.58
57.1655,56,0.522
44.67,45,0.648
57.948,39,0.624
47.7779,10,0.334
59.3617,2,0.707
51.2435,40,0.328
53.3893,17,0.392
61.7357,80,0.698
53.323,53,0.548
58.107,76,0.775
54.8331,74,0.649
52.9579,66,0.748
53.761,2,0.635
47.9402,11,0.452
46.9818,24,0.579
53.7381,76,0.687
51.4025,1,0.639
48.5738,65,0.658
51.7468,51,0.693
55.6449,54,0.688
49.752,58,0.457
52.9525,75,0.492
42.2977,1,0.701
50.9488,48,0.559
62.1514,10,0.759
57.8696,63,0.869
56.9259,65,0.609
59.9717,85,0.572
38.9884,24,0.456
52.3468,77,0.625
50.9532,40,0.24
49.4659,61,0.714
54.3107,27,0.854
48.345,48,0.268
44.2687,6,0.435
47.2078,41,0.582
56.4568,65,0.55
44.9826,50,0.429
57.1749,75,0.684
53.8537,6,0.656
41.9798,50,0.494
47.0493,60,0.502
58.5039,1,0.699
54.5164,62,0.374
53.4677,57,0.533
59.903,77,0.817
50.8439,43,0.637
56.6473,16,0.727
58.231,12,0.798
51.0233,62,0.647
55.4703,43,0.648
56.7795,84,0.532
50.3593,67,0.646
57.6895,60,0.708
48.9015,75,0.719
53.2899,75,0.652
49.4968,7,0.587
54.4667,64,0.67
52.0063,81,0.542
48.9195,70,0.655
52.874,49,0.456
49.5774,73,0.634
48.2313,43,0.631
55.7568,13,0.696
46.9252,51,0.47
49.7796,46,0.428
56.196,20,0.5
56.2932,67,0.731
58.4681,47,0.545
54.4835,63,0.423
53.1564,65,0.644
49.6605,73,0.41
51.382,46,0.506
57.1507,42,0.512
52.1605,56,0.762
54.8906,62,0.469
63.5612,46,0.652
51.5526,75,0.527
52.9725,12,0.464
51.6678,48,0.525
53.8686,77,0.572
53.2367,80,0.543
52.8362,42,0.492
60.9494,59,0.656
55.0054,55,0.562
50.5864,4,0.565
46.0665,41,0.677
45.0963,53,0.577
60.881,57,0.605
52.0197,57,0.457
57.1325,67,0.574
51.6842,62,0.364
51.6305,40,0.585
44.9737,57,0.621
58.3702,33,0.466
53.983,63,0.81
50.1448,68,0.478
47.5633,14,0.476
54.4332,5,0.692
46.6014,16,0.726
65.2295,53,0.87
52.6863,54,0.757
53.0651,31,0.581
56.7888,53,0.871
52.7169,31,0.711
49.6619,45,0.619
54.9372,28,0.648
59.5462,43,0.904
51.9179,46,0.685
53.8177,39,0.412
55.2893,31,0.682
54.5449,47,0.697
54.6342,33,0.609
50.6601,45,0.865
54.4427,27,0.775
59.2112,42,0.778
55.8438,23,0.749
56.9422,43,0.59
59.7366,50,0.73
56.8136,36,0.834
56.6886,29,0.683
52.9711,36,0.87
49.2066,38,0.807
56.1619,36,0.557
59.6899,41,0.752
53.2001,54,0.779
57.1362,35,0.6
57.3178,19,0.614
48.9377,37,0.54
58.3943,29,0.453
49.1096,37,0.813
57.8993,41,0.721
57.3431,36,0.782
60.793,19,0.785
57.6939,36,0.58
58.3564,30,0.682
53.4969,36,0.742
52.1782,18,0.807
52.45,45,0.77
56.1384,43,0.855
55.5811,36,0.827
57.0101,20,0.791
59.6854,40,0.931
49.1951,18,0.426
53.7911,34,0.759
55.9268,18,0.637
50.8964,47,0.678
54.4518,29,0.695
49.4666,34,0.717
48.6082,41,0.486
53.6185,45,0.607
51.5413,17,0.805
53.8441,34,0.724
59.3844,17,0.595
55.124,42,0.889
52.6887,23,0.767
56.5196,45,0.86
58.7445,17,0.799
58.5539,54,0.78
57.0234,16,0.819
56.1624,34,0.954
59.8765,18,0.735
62.4775,35,0.871
58.4024,16,0.674
57.085,37,0.606
52.784,16,0.614
54.0382,33,0.789
52.3117,20,0.581
50.0922,35,0.813
56.9466,16,0.725
46.9301,31,0.701
57.9007,26,0.774
53.2595,35,0.611
58.9524,16,0.665
53.4585,45,0.607
55.0172,32,0.705
60.9112,33,0.718
58.5827,40,0.684
58.7616,41,0.702
50.4668,34,0.897
55.1316,37,0.909
54.0413,31,0.615
56.2684,30,0.845
56.2112,32,0.769
58.8139,35,0.586
42.5445,30,0.572
55.6658,39,0.669
52.5153,59,0.547
47.691,61,0.859
52.0424,2,0.619
44.2177,42,0.847
51.8034,45,0.822
58.1903,49,0.88
61.3087,64,0.72
51.8227,42,0.7
53.3771,48,0.724
54.9865,64,0.883
55.6947,59,0.821
59.5227,54,0.894
53.4995,23,0.657
53.0572,40,0.832
55.3682,87,0.793
61.3126,82,0.812
58.1014,94,0.903
58.5925,75,0.796
53.9693,56,0.913
48.1273,30,0.521
43.3711,36,0.703
49.6313,63,0.831
51.8323,59,0.883
51.8203,41,0.627
53.8451,39,0.747
51.3494,40,0.842
53.3663,41,0.795
52.4727,0,0.882
52.4014,44,0.888
48.5058,53,0.662
51.8285,54,0.807
53.4897,53,0.697
47.753,54,0.723
47.0785,42,0.841
50.6307,65,0.85
55.9261,78,0.635
55.6726,47,0.884
42.7033,0,0.708
51.3734,38,0.952
53.6529,35,0.762
58.1746,24,0.923
57.1485,41,0.809
59.5203,38,0.905
52.3261,47,0.639
52.7377,45,0.689
49.9771,53,0.74
56.465,50,0.707
45.433,64,0.904
60.6996,21,0.805
62.0272,95,0.635
55.2778,60,0.903
57.3401,72,0.656
56.2263,49,0.689
55.0736,49,0.423
41.1045,49,0.565
60.9891,8,0.638
54.1279,15,0.38
57.0657,2,0.826
55.7097,47,0.701
51.2794,47,0.662
53.8547,60,0.472
51.1356,0,0.459
52.8624,61,0.558
55.2199,69,0.395
51.4219,62,0.52
54.8922,37,0.627
51.9197,77,0.608
58.096,57,0.553
50.8277,53,0.61
54.4739,30,0.466
54.9448,58,0.283
49.9543,63,0.594
61.0312,36,0.669
61.3827,54,0.668
51.8343,0,0.6
56.3047,0,0.66
54.4225,56,0.329
53.9273,40,0.645
56.6771,6,0.772
54.1752,56,0.703
58.8252,51,0.618
56.0675,11,0.637
57.0285,69,0.666
58.7629,61,0.827
55.4834,23,0.782
61.9017,38,0.774
56.9537,0,0.779
55.2447,0,0.447
57.2932,47,0.428
52.7281,32,0.592
58.8414,35,0.644
51.0292,36,0.675
59.8069,2,0.606
57.9135,48,0.68
56.5059,34,0.552
58.0429,22,0.644
45.5407,31,0.494
61.3763,4,0.747
52.8991,43,0.748
59.3123,31,0.912
55.8666,0,0.363
56.6318,42,0.658
53.4915,4,0.827
58.4165,24,0.859
59.9449,1,0.569
56.5598,4,0.578
60.8178,47,0.745
58.8394,46,0.635
52.8382,86,0.62
62.5726,42,0.756
47.9543,56,0.6
63.3248,34,0.553
45.6659,0,0.254
55.9885,39,0.463
52.6073,39,0.54
55.5482,64,0.806
49.1665,71,0.818
57.4172,60,0.726
44.9939,77,0.694
50.0455,65,0.646
51.6785,68,0.849
56.8544,53,0.708
53.52,33,0.589
51.1077,71,0.805
49.1389,66,0.748
52.9567,64,0.763
58.322,70,0.777
59.7053,70,0.695
55.9809,57,0.694
51.9629,59,0.81
45.347,63,0.508
50.3954,70,0.779
50.2489,65,0.763
50.5887,58,0.86
51.9482,65,0.841
51.859,67,0.767
48.9766,64,0.66
51.4652,64,0.625
54.0008,61,0.687
50.6534,58,0.563
56.323,63,0.908
52.149,66,0.426
56.1142,66,0.722
55.8973,64,0.701
54.9199,55,0.843
51.6387,58,0.822
46.1367,55,0.779
51.2345,60,0.754
52.0925,61,0.803
45.1096,48,0.854
53.7693,57,0.748
49.9541,54,0.658
51.3613,50,0.68
50.8296,68,0.58
52.9987,55,0.701
49.3597,51,0.67
52.431,51,0.581
49.1948,63,0.766
49.9667,59,0.804
53.6645,69,0.844
48.7582,50,0.574
48.9884,49,0.764
47.473,52,0.429
48.9642,65,0.692
48.6879,58,0.79
53.1229,1,0.731
53.7743,49,0.825
50.9471,61,0.813
50.6788,16,0.636
49.1931,47,0.736
52.6669,54,0.728
51.962,48,0.725
50.5288,44,0.807
54.712,54,0.744
51.456,40,0.545
57.7068,49,0.584
55.2264,58,0.443
47.9094,42,0.309
45.5806,30,0.283
53.7559,42,0.343
58.5682,61,0.377
59.6969,43,0.549
56.6707,43,0.474
52.2771,40,0.454
54.6416,42,0.435
59.3859,45,0.349
54.9851,42,0.52
39.8098,37,0.499
52.189,40,0.407
47.577,38,0.391
41.7308,38,0.482
46.6384,40,0.574
46.4345,41,0.496
55.671,40,0.498
41.0053,36,0.283
48.1892,39,0.426
52.0503,36,0.551
49.5837,36,0.258
50.5212,37,0.533
44.3749,5,0.458
61.3074,26,0.587
48.2969,41,0.452
56.0364,16,0.469
56.2707,38,0.553
42.8525,44,0.339
43.4591,36,0.493
51.6689,41,0.477
48.2976,47,0.44
47.2351,37,0.438
39.4163,1,0.49
42.6764,47,0.385
51.0865,43,0.461
56.2391,42,0.5
56.0627,46,0.408
47.2972,43,0.395
43.5057,42,0.368
53.2189,59,0.529
44.4971,5,0.453
47.9582,0,0.549
59.4451,19,0.504
48.4061,59,0.399
55.0437,64,0.486
62.8323,77,0.697
55.1245,40,0.668
57.0491,25,0.604
50.7449,28,0.616
53.5195,23,0.664
60.2849,21,0.661
58.4727,22,0.549
51.1601,21,0.636
54.9942,18,0.594
51.6383,15,0.733
57.4022,14,0.651
55.3324,48,0.538
54.0592,70,0.697
56.5417,73,0.669
58.8887,58,0.818
51.4108,16,0.234
54.812,14,0.624
63.0483,54,0.758
54.1775,52,0.829
52.8206,61,0.661
53.6187,51,0.892
59.1661,65,0.789
56.8054,18,0.753
53.3489,67,0.587
55.8849,62,0.632
56.8906,57,0.848
52.5488,16,0.307
46.0016,43,0.791
59.6171,52,0.709
56.1838,58,0.614
55.2655,46,0.645
56.9919,55,0.698
51.7708,62,0.581
56.8227,51,0.521
49.4911,48,0.728
55.4357,41,0.814
48.1414,45,0.662
50.2933,81,0.715
51.2998,60,0.729
52.8564,91,0.749
56.3045,8,0.828
55.5286,69,0.695
51.0917,64,0.73
51.3381,63,0.687
57.1465,85,0.866
62.2384,77,0.774
51.96,48,0.534
59.0785,76,0.87
60.2677,83,0.839
58.1014,94,0.903
60.3054,90,0.836
56.177,62,0.741
56.9971,65,0.559
54.4813,72,0.806
56.2621,87,0.815
56.3571,72,0.724
58.0896,72,0.759
54.9221,63,0.726
51.8323,59,0.883
61.8766,83,0.74
56.6302,85,0.744
52.5198,54,0.896
54.8671,42,0.869
55.8821,48,0.652
57.7433,82,0.712
58.9236,53,0.871
61.7305,67,0.804
54.7589,74,0.741
58.1231,89,0.777
54.5054,54,0.845
54.5132,69,0.676
56.2844,58,0.908
62.6254,50,0.714
54.4897,51,0.799
62.0272,95,0.635
57.9604,80,0.716
58.6528,74,0.815
50.7693,41,0.741
54.2352,64,0.716
60.5521,69,0.72
57.2063,65,0.755
61.6305,79,0.786
45.824,11,0.566
54.0928,73,0.709
53.1481,49,0.718
54.5921,61,0.811
42.3231,52,0.654
40.8133,50,0.477
