59.7708,73,0.496
55.0485,66,0.542
49.1063,76,0.737
50.8521,74,0.451
57.3586,56,0.447
58.3488,80,0.316
53.2478,81,0.581
53.0762,76,0.613
54.9383,80,0.33
50.7055,81,0.542
52.8519,78,0.629
56.6278,63,0.496
47.2211,75,0.647
55.1702,81,0.618
54.0421,69,0.42
50.0325,77,0.278
55.5655,71,0.659
52.6235,62,0.37
57.9148,77,0.567
55.9935,79,0.545
56.1376,69,0.309
52.9415,79,0.276
56.4636,13,0.518
47.3015,62,0.58
50.7973,77,0.602
53.9349,79,0.657
56.2431,28,0.44
45.3516,78,0.38
54.3838,77,0.217
57.9489,71,0.714
53.7352,11,0.582
58.3619,77,0.614
60.6684,65,0.509
58.4804,75,0.498
51.9262,74,0.599
51.214,74,0.574
54.4916,11,0.433
56.2036,73,0.549
53.8699,74,0.656
54.6908,79,0.499
50.7795,70,0.624
64.2855,60,0.545
46.5321,69,0.374
55.5095,73,0.695
46.2874,62,0.246
51.1074,72,0.563
52.2585,57,0.391
52.3178,71,0.309
49.5172,63,0.535
56.4269,64,0.524
53.838,71,0.468
51.5099,61,0.592
51.7549,67,0.213
43.4536,63,0.219
59.1002,72,0.433
58.7677,71,0.509
49.7829,70,0.546
51.6882,65,0.408
53.8851,69,0.269
51.285,66,0.365
60.5636,94,0.818
63.9354,98,0.841
59.3922,59,0.83
61.8662,73,0.687
62.0368,94,0.638
56.514,87,0.746
65.5181,73,0.823
58.1578,85,0.701
50.8364,61,0.695
50.9212,58,0.722
59.9303,92,0.8
58.495,83,0.817
56.5973,57,0.398
52.3113,44,0.812
61.0089,47,0.659
54.0518,54,0.705
57.6136,47,0.723
55.0833,64,0.928
48.2725,56,0.465
39.01,49,0.632
51.6064,65,0.471
62.7802,52,0.871
47.9492,61,0.829
55.4824,65,0.837
55.1445,77,0.817
61.718,95,0.635
61.6781,95,0.816
58.4954,74,0.815
64.4473,77,0.751
58.2992,45,0.736
50.9311,52,0.695
56.6997,38,0.543
56.4147,46,0.841
49.4973,44,0.777
63.1777,75,0.84
62.2532,75,0.831
53.3703,45,0.825
53.9598,53,0.682
57.0294,38,0.799
54.373,60,0.921
52.9925,39,0.703
58.9381,88,0.792
57.4015,77,0.596
61.3803,68,0.746
57.3349,46,0.493
53.8939,44,0.836
56.2666,37,0.701
59.1685,53,0.871
54.3097,65,0.65
59.0144,68,0.784
59.8709,59,0.494
61.7855,43,0.561
62.7809,53,0.483
62.344,54,0.62
54.0172,84,0.704
59.2914,44,0.633
48.974,40,0.853
56.2991,41,0.8
58.6212,37,0.743
51.745,79,0.646
57.6078,74,0.891
53.439,10,0.745
51.1118,60,0.774
54.1414,70,0.672
61.1377,79,0.894
55.9685,76,0.375
54.0247,84,0.778
60.1528,77,0.675
49.1687,84,0.733
56.1815,74,0.775
59.3816,73,0.421
55.4597,85,0.422
57.6703,78,0.468
59.7635,78,0.613
56.4336,69,0.435
51.2357,75,0.662
47.5416,76,0.728
54.5041,71,0.755
58.3428,71,0.764
59.0556,77,0.967
62.6115,69,0.659
61.4597,76,0.63
50.3351,65,0.824
53.1392,73,0.61
56.8895,77,0.585
58.0714,80,0.656
60.5558,73,0.457
56.4115,54,0.701
51.3886,75,0.581
53.6137,69,0.729
64.8447,79,0.649
55.3432,67,0.487
62.5486,76,0.724
54.5608,75,0.671
62.2352,72,0.426
62.6539,81,0.638
50.3589,63,0.814
59.0366,77,0.583
57.8739,78,0.843
55.4256,72,0.711
51.1641,62,0.524
56.2601,77,0.751
53.8156,77,0.624
52.3487,77,0.794
55.0586,75,0.68
53.774,78,0.944
56.0612,77,0.706
58.262,74,0.53
56.7123,65,0.535
57.7673,76,0.793
53.6562,69,0.655
54.7612,67,0.636
55.7084,77,0.662
50.7055,81,0.542
52.469,52,0.555
54.9713,60,0.591
60.3964,65,0.396
49.4251,69,0.56
60.1426,76,0.653
52.9415,79,0.276
64.1284,83,0.64
59.72,69,0.63
64.5163,73,0.519
57.5662,72,0.64
57.1525,31,0.815
53.946,81,0.609
57.1868,67,0.551
55.85,76,0.338
56.6074,63,0.517
61.8989,75,0.583
51.31,67,0.806
52.64,73,0.494
54.8019,63,0.423
64.0656,68,0.871
61.0949,73,0.584
56.4866,64,0.423
55.0735,67,0.423
47.4693,78,0.647
54.8367,48,0.521
56.2556,68,0.65
50.9772,24,0.82
53.1901,67,0.756
57.6713,29,0.751
50.8347,66,0.719
54.5908,63,0.811
57.2399,71,0.723
52.6847,71,0.699
46.3597,59,0.782
47.8002,66,0.585
50.5198,58,0.744
48.9829,11,0.566
52.9282,61,0.548
54.0247,84,0.778
62.8309,77,0.774
55.2141,74,0.803
52.7594,70,0.82
42.9164,56,0.696
58.3526,80,0.659
46.9853,54,0.671
50.7762,60,0.582
53.5276,77,0.857
33.8211,52,0.816
41.6235,51,0.542
48.482,62,0.927
43.9138,57,0.348
58.0725,4,0.522
59.2297,56,0.779
55.3239,65,0.748
51.047,74,0.648
51.784,7,0.815
53.3972,73,0.425
46.4673,43,0.559
43.5237,58,0.555
52.5013,59,0.301
45.9594,7,0.707
47.8239,52,0.66
60.4855,58,0.489
46.1784,7,0.507
52.1173,41,0.613
55.8304,50,0.66
48.3189,63,0.543
50.5983,68,0.691
56.7002,50,0.576
54.6332,60,0.545
49.4171,52,0.649
40.4044,42,0.57
52.3728,50,0.39
50.7362,40,0.337
44.5368,57,0.514
50.6301,78,0.438
49.3099,69,0.397
41.6251,48,0.735
47.8448,63,0.597
44.2511,77,0.412
52.4304,77,0.386
52.2415,71,0.547
41.2412,71,0.573
45.8114,70,0.55
45.2409,71,0.619
42.6241,61,0.51
44.0831,75,0.653
51.9254,81,0.64
44.3785,67,0.439
49.6549,70,0.295
49.3297,68,0.623
58.8569,61,0.735
46.9321,56,0.412
48.1454,59,0.704
40.0485,71,0.533
52.4053,73,0.552
49.6776,72,0.483
52.8152,64,0.451
49.8228,65,0.452
44.9712,68,0.491
55.3894,71,0.413
52.4337,69,0.537
51.1938,54,0.436
38.7916,66,0.816
51.2434,58,0.556
40.8438,52,0.252
52.4974,60,0.533
49.2829,72,0.684
41.4558,13,0.599
53.0426,30,0.699
50.3597,63,0.271
50.7163,37,0.456
48.0144,74,0.49
46.2271,64,0.364
48.5484,38,0.551
49.8035,51,0.36
52.1728,63,0.423
42.4956,21,0.6
54.7166,62,0.507
49.5466,69,0.504
48.2195,53,0.528
49.9684,63,0.494
49.0037,66,0.552
42.1523,67,0.505
55.2861,70,0.396
45.3055,55,0.346
49.1316,74,0.332
52.5754,66,0.195
52.43,72,0.299
45.0153,68,0.64
46.0263,58,0.565
55.4084,55,0.63
48.4413,71,0.523
51.5907,71,0.641
47.9123,59,0.35
46.6219,67,0.407
49.6996,54,0.558
51.2828,57,0.593
50.9509,70,0.389
40.8459,57,0.562
51.7689,49,0.351
49.4487,67,0.377
46.8529,64,0.403
53.4135,80,0.491
51.8578,75,0.634
48.5545,63,0.425
43.4131,47,0.469
50.1434,70,0.551
42.1557,60,0.704
50.3792,66,0.39
50.406,61,0.456
49.717,67,0.705
43.239,38,0.585
48.2651,53,0.338
46.1962,58,0.57
50.8903,68,0.38
51.8195,50,0.341
49.0159,14,0.55
45.1808,52,0.646
52.304,49,0.601
42.9311,54,0.421
52.5915,52,0.421
54.7635,33,0.438
51.86,58,0.318
45.6354,8,0.355
55.6006,43,0.555
50.2606,49,0.341
54.1881,30,0.68
40.7741,55,0.506
43.6272,40,0.329
52.6442,42,0.65
52.0898,62,0.527
42.6947,16,0.682
44.8458,56,0.364
36.337,42,0.46
55.9681,69,0.615
52.058,73,0.63
55.1904,77,0.414
50.4393,69,0.619
51.2452,83,0.579
57.1645,79,0.711
56.6862,74,0.659
55.2188,76,0.475
50.6327,64,0.601
48.1218,53,0.695
53.339,71,0.684
48.2947,54,0.575
44.0626,72,0.62
46.095,70,0.541
49.9906,13,0.609
56.239,80,0.602
58.1364,77,0.446
50.8564,65,0.664
47.3138,64,0.28
58.5073,78,0.538
41.7753,77,0.654
48.8956,76,0.674
54.608,78,0.443
46.4759,34,0.605
44.5849,71,0.626
47.4081,62,0.784
54.105,69,0.453
53.1188,60,0.603
44.8885,64,0.456
47.5245,59,0.661
43.8586,55,0.503
47.3969,67,0.502
48.966,71,0.713
46.2313,66,0.257
55.0007,75,0.483
48.1058,62,0.464
52.7716,49,0.872
50.1056,63,0.421
44.2935,77,0.547
48.7898,65,0.471
55.2838,46,0.712
54.9703,58,0.575
54.704,62,0.573
51.6911,71,0.442
45.6233,45,0.667
48.1807,66,0.481
46.3867,63,0.837
50.8601,65,0.803
52.5513,62,0.624
45.5353,68,0.755
49.7005,67,0.593
51.7508,50,0.593
60.5206,58,0.474
53.0087,59,0.508
48.9496,63,0.632
55.7341,50,0.749
57.0328,21,0.678
51.8452,48,0.476
54.0255,53,0.41
56.0631,72,0.583
47.4276,44,0.6
47.9974,53,0.387
54.3555,63,0.732
48.5799,59,0.392
50.513,80,0.338
51.2452,83,0.579
51.2596,71,0.651
48.0434,74,0.549
49.3943,74,0.657
49.8923,63,0.653
54.0556,65,0.547
52.6576,66,0.598
54.105,69,0.453
47.269,68,0.371
44.2935,77,0.547
54.608,78,0.443
52.8456,79,0.307
45.4857,68,0.608
57.4411,83,0.573
43.6916,62,0.729
38.3154,63,0.632
44.8131,64,0.489
55.2291,67,0.582
50.6761,71,0.252
45.2222,69,0.699
48.2711,67,0.474
41.2905,72,0.437
43.5413,70,0.385
45.1195,66,0.806
51.3097,52,0.321
52.7998,63,0.456
50.0925,72,0.55
47.7919,67,0.322
47.2101,75,0.472
50.8715,71,0.27
48.8578,74,0.394
53.2579,69,0.619
50.592,54,0.323
51.755,74,0.527
46.7184,64,0.48
42.942,47,0.685
41.7811,67,0.336
49.7941,74,0.445
49.8374,71,0.653
45.5594,53,0.62
49.7202,75,0.424
54.7194,71,0.692
49.2879,74,0.575
52.3964,69,0.641
59.4839,65,0.55
44.89,76,0.333
44.1944,60,0.542
46.3619,68,0.531
42.7192,68,0.73
56.239,80,0.602
51.3392,80,0.828
56.1751,67,0.467
44.5105,53,0.479
50.7461,63,0.617
50.7154,64,0.41
50.055,70,0.309
54.389,72,0.611
58.5073,78,0.538
52.0277,75,0.494
47.9911,68,0.694
53.9542,74,0.586
50.2794,73,0.668
49.7441,57,0.642
50.1056,63,0.421
54.0837,69,0.472
51.8222,53,0.345
54.7781,65,0.429
47.4255,52,0.786
47.1206,54,0.225
48.5605,72,0.547
48.5553,59,0.644
49.3205,68,0.465
58.4727,73,0.787
56.2641,70,0.479
50.6532,66,0.625
52.3718,75,0.483
52.9202,63,0.549
53.769,69,0.149
53.6754,58,0.641
54.4769,55,0.662
50.3945,56,0.617
48.3695,67,0.623
51.68,64,0.436
52.2566,59,0.287
56.3833,72,0.531
54.6706,64,0.48
51.3976,66,0.543
50.7963,48,0.295
52.5567,66,0.354
50.8227,39,0.377
48.7937,72,0.513
52.7883,58,0.751
52.7061,72,0.667
50.9231,69,0.505
52.8582,60,0.693
53.435,47,0.423
56.4977,68,0.549
52.7976,65,0.326
43.7442,73,0.274
47.2322,73,0.527
45.9235,66,0.482
47.6073,68,0.535
49.0723,75,0.267
